country,country_iso3,year,type,patch_id,station_count,capacity_gw
Guatemala,GTM,2040,solar,R03C04,168,0.913049
Guatemala,GTM,2040,wind,R03C03,295,0.931642
Guatemala,GTM,2040,wind,R03C04,154,1.237996
Guatemala,GTM,2050,solar,R03C04,168,0.919733
Guatemala,GTM,2050,wind,R03C03,295,0.956147
Guatemala,GTM,2050,wind,R03C04,154,1.299611
Guinea,GIN,2030,solar,R03C06,117,0.594314
Guinea,GIN,2030,wind,R03C06,158,0.409824
Guinea,GIN,2040,solar,R03C06,117,0.685319
Guinea,GIN,2040,wind,R03C06,250,0.62003
Guinea,GIN,2050,solar,R03C06,117,0.686619
Guinea,GIN,2050,wind,R03C06,250,0.638427
Guinea-Bissau,GNB,2040,solar,R03C06,19,0.101631
Guinea-Bissau,GNB,2050,solar,R03C06,20,0.103401
Guyana,GUY,2030,wind,R03C04,4,0.026364
Guyana,GUY,2030,wind,R03C05,37,0.123943
Guyana,GUY,2040,solar,R03C05,36,0.617266
Guyana,GUY,2040,wind,R03C04,4,0.026368
Guyana,GUY,2040,wind,R03C05,37,0.125005
Guyana,GUY,2050,solar,R03C05,36,0.618123
Guyana,GUY,2050,wind,R03C04,4,0.026401
Guyana,GUY,2050,wind,R03C05,37,0.127979
Haiti,HTI,2030,solar,R03C04,25,0.104823
Haiti,HTI,2030,wind,R03C04,28,0.04934
Haiti,HTI,2040,solar,R03C04,89,1.069491
Haiti,HTI,2040,wind,R03C04,28,0.049677
Haiti,HTI,2050,solar,R03C04,117,3.098519
Haiti,HTI,2050,wind,R03C04,28,0.053049
Honduras,HND,2030,solar,R03C04,55,0.647149
Honduras,HND,2030,wind,R03C04,158,1.185614
Honduras,HND,2040,solar,R03C04,84,0.689714
Honduras,HND,2040,wind,R03C04,169,1.256217
Honduras,HND,2050,solar,R03C04,84,0.716616
Honduras,HND,2050,wind,R03C04,169,1.266195
Hungary,HUN,2030,solar,R02C07,312,1.60333
Hungary,HUN,2030,wind,R02C07,290,0.732708
Hungary,HUN,2040,solar,R02C07,331,1.664231
Hungary,HUN,2040,wind,R02C07,372,1.276135
Hungary,HUN,2050,solar,R02C07,368,1.971103
Hungary,HUN,2050,wind,R02C07,372,1.319777
Iceland,ISL,2030,solar,R01C06,89,0.134656
Iceland,ISL,2040,solar,R01C06,89,0.134657
Iceland,ISL,2050,solar,R01C06,89,0.423335
India,IND,2030,solar,R02C09,109,0.450222
India,IND,2030,solar,R03C09,3183,26.347912
India,IND,2030,solar,R03C10,79,0.462194
India,IND,2030,wind,R02C09,101,0.145327
India,IND,2030,wind,R03C09,4237,9.74775
India,IND,2030,wind,R03C10,509,2.602485
India,IND,2040,solar,R02C09,150,0.599888
India,IND,2040,solar,R03C09,4181,30.49083
India,IND,2040,solar,R03C10,80,0.471821
India,IND,2040,wind,R02C09,285,0.739376
India,IND,2040,wind,R03C09,7248,32.267042
India,IND,2040,wind,R03C10,686,3.778107
India,IND,2050,solar,R02C09,150,0.606154
India,IND,2050,solar,R03C09,4188,31.446099
India,IND,2050,solar,R03C10,80,0.5148
India,IND,2050,wind,R02C09,285,0.7425
India,IND,2050,wind,R03C09,7250,33.22083
India,IND,2050,wind,R03C10,686,3.838166
Indonesia,IDN,2030,solar,R03C10,246,3.073255
Indonesia,IDN,2030,solar,R04C10,1422,13.727478
Indonesia,IDN,2030,wind,R03C10,181,0.517692
Indonesia,IDN,2030,wind,R03C11,27,0.182466
Indonesia,IDN,2030,wind,R04C10,302,2.571125
Indonesia,IDN,2030,wind,R04C11,78,1.242128
Indonesia,IDN,2040,solar,R03C10,408,4.868328
Indonesia,IDN,2040,solar,R04C10,1961,16.96148
Indonesia,IDN,2040,wind,R03C10,323,2.686081
Indonesia,IDN,2040,wind,R03C11,28,0.185545
Indonesia,IDN,2040,wind,R04C10,975,5.546015
Indonesia,IDN,2040,wind,R04C11,109,1.775942
Indonesia,IDN,2050,solar,R03C10,409,5.111504
Indonesia,IDN,2050,solar,R04C10,1962,17.329479
Indonesia,IDN,2050,wind,R03C10,324,2.765262
Indonesia,IDN,2050,wind,R03C11,28,0.186256
Indonesia,IDN,2050,wind,R04C10,978,5.663448
Indonesia,IDN,2050,wind,R04C11,110,1.78568
Iran,IRN,2030,solar,R02C08,2394,21.198854
Iran,IRN,2030,solar,R02C09,196,3.968521
Iran,IRN,2030,solar,R03C08,542,13.274366
Iran,IRN,2030,solar,R03C09,412,6.88311
Iran,IRN,2030,wind,R02C08,859,2.322622
Iran,IRN,2030,wind,R02C09,60,0.387555
Iran,IRN,2030,wind,R03C08,530,1.390354
Iran,IRN,2030,wind,R03C09,267,0.730676
Iran,IRN,2040,solar,R02C08,2798,27.83359
Iran,IRN,2040,solar,R02C09,318,4.377869
Iran,IRN,2040,solar,R03C08,668,14.237873
Iran,IRN,2040,solar,R03C09,416,7.179026
Iran,IRN,2040,wind,R02C08,1629,6.168548
Iran,IRN,2040,wind,R02C09,124,1.129453
Iran,IRN,2040,wind,R03C08,1001,4.095649
Iran,IRN,2040,wind,R03C09,322,3.401101
Iran,IRN,2050,solar,R02C08,2799,28.699645
Iran,IRN,2050,solar,R02C09,318,4.39719
Iran,IRN,2050,solar,R03C08,669,14.553614
Iran,IRN,2050,solar,R03C09,416,7.19988
Iran,IRN,2050,wind,R02C08,1629,6.257628
Iran,IRN,2050,wind,R02C09,124,1.215332
Iran,IRN,2050,wind,R03C08,1002,4.190031
Iran,IRN,2050,wind,R03C09,322,3.432042
Iraq,IRQ,2030,solar,R02C08,1068,9.546244
Iraq,IRQ,2030,wind,R02C08,401,3.307085
Iraq,IRQ,2030,wind,R03C08,13,0.390741
Iraq,IRQ,2040,solar,R02C08,1170,15.798544
Iraq,IRQ,2040,solar,R03C08,2,0.127338
Iraq,IRQ,2040,wind,R02C08,631,5.382709
Iraq,IRQ,2040,wind,R03C08,13,0.398757
Iraq,IRQ,2050,solar,R02C08,1170,15.968968
Iraq,IRQ,2050,solar,R03C08,2,0.130643
Iraq,IRQ,2050,wind,R02C08,631,5.469077
Iraq,IRQ,2050,wind,R03C08,13,0.431857
Ireland,IRL,2030,solar,R02C06,94,2.195108
Ireland,IRL,2030,wind,R02C06,5,0.111705
Ireland,IRL,2040,solar,R02C06,94,2.195108
Ireland,IRL,2040,wind,R02C06,105,0.234769
Ireland,IRL,2050,solar,R02C06,187,4.931892
Ireland,IRL,2050,wind,R02C06,105,0.973994
Israel,ISR,2030,solar,R02C08,73,0.153396
Israel,ISR,2030,wind,R02C08,92,0.219348
Israel,ISR,2040,solar,R02C08,119,0.248
Israel,ISR,2040,wind,R02C08,92,0.286538
Israel,ISR,2050,solar,R02C08,119,0.248763
Israel,ISR,2050,wind,R02C08,92,0.294447
Italy,ITA,2030,solar,R02C07,84,0.861173
Italy,ITA,2030,wind,R02C07,345,3.101901
Italy,ITA,2040,solar,R02C07,269,2.745522
Italy,ITA,2040,wind,R02C07,534,6.374831
Italy,ITA,2050,solar,R02C07,2045,22.156365
Italy,ITA,2050,wind,R02C07,536,6.739022
Jamaica,JAM,2050,solar,R03C04,4,0.117295
Japan,JPN,2030,solar,R02C11,215,3.255947
Japan,JPN,2030,wind,R02C11,138,1.450787
Japan,JPN,2040,solar,R02C11,278,4.875658
Japan,JPN,2040,wind,R02C11,273,3.512966
Japan,JPN,2050,solar,R02C11,281,13.324734
Japan,JPN,2050,wind,R02C11,274,3.594236
Jordan,JOR,2030,solar,R02C08,153,0.638194
Jordan,JOR,2030,wind,R02C08,63,0.244376
Jordan,JOR,2040,solar,R02C08,235,2.984111
Jordan,JOR,2040,wind,R02C08,105,1.087882
Jordan,JOR,2050,solar,R02C08,235,2.997467
Jordan,JOR,2050,wind,R02C08,105,1.169273
Kazakhstan,KAZ,2030,solar,R02C08,688,8.657436
Kazakhstan,KAZ,2030,solar,R02C09,1416,18.704872
Kazakhstan,KAZ,2030,wind,R02C08,171,0.554695
Kazakhstan,KAZ,2030,wind,R02C09,1272,6.182415
Kazakhstan,KAZ,2040,solar,R02C08,925,12.013342
Kazakhstan,KAZ,2040,solar,R02C09,2137,25.466463
Kazakhstan,KAZ,2040,wind,R02C08,422,3.267453
Kazakhstan,KAZ,2040,wind,R02C09,2410,16.291256
Kazakhstan,KAZ,2050,solar,R02C08,925,12.297114
Kazakhstan,KAZ,2050,solar,R02C09,2137,26.119681
Kazakhstan,KAZ,2050,wind,R02C08,422,3.356813
Kazakhstan,KAZ,2050,wind,R02C09,2410,16.636994
Kenya,KEN,2030,solar,R03C08,210,1.21236
Kenya,KEN,2030,solar,R04C08,256,6.12074
Kenya,KEN,2030,wind,R03C08,290,1.391208
Kenya,KEN,2030,wind,R04C08,86,0.115812
Kenya,KEN,2040,solar,R03C08,339,4.952767
Kenya,KEN,2040,solar,R04C08,285,6.294566
Kenya,KEN,2040,wind,R03C08,305,1.551182
Kenya,KEN,2040,wind,R04C08,274,0.937746
Kenya,KEN,2050,solar,R03C08,339,5.109537
Kenya,KEN,2050,solar,R04C08,285,6.50013
Kenya,KEN,2050,wind,R03C08,305,1.630421
Kenya,KEN,2050,wind,R04C08,274,0.972511
Kosovo,-99,2050,solar,R02C07,80,0.227357
Kuwait,KWT,2030,wind,R03C08,22,0.811317
Kuwait,KWT,2040,wind,R03C08,22,0.817342
Kuwait,KWT,2050,wind,R03C08,22,0.842337
Kyrgyzstan,KGZ,2030,solar,R02C09,87,0.646597
Kyrgyzstan,KGZ,2030,wind,R02C09,82,1.237937
Kyrgyzstan,KGZ,2040,solar,R02C09,179,1.209908
Kyrgyzstan,KGZ,2040,wind,R02C09,145,1.61449
Kyrgyzstan,KGZ,2050,solar,R02C09,179,1.217632
Kyrgyzstan,KGZ,2050,wind,R02C09,145,1.62763
Laos,LAO,2030,solar,R03C10,178,1.838122
Laos,LAO,2030,wind,R03C10,169,0.631565
Laos,LAO,2040,solar,R03C10,178,1.84489
Laos,LAO,2040,wind,R03C10,248,1.48274
Laos,LAO,2050,solar,R03C10,178,1.909169
Laos,LAO,2050,wind,R03C10,248,1.499063
Latvia,LVA,2030,solar,R02C07,83,0.177152
Latvia,LVA,2030,wind,R02C07,243,1.977687
Latvia,LVA,2040,solar,R02C07,263,0.63148
Latvia,LVA,2040,wind,R02C07,244,2.024783
Latvia,LVA,2050,solar,R02C07,455,2.158287
Latvia,LVA,2050,wind,R02C07,244,2.079685
Lebanon,LBN,2030,solar,R02C08,22,0.109038
Lebanon,LBN,2030,wind,R02C08,33,0.027903
Lebanon,LBN,2040,solar,R02C08,22,0.110583
Lebanon,LBN,2040,wind,R02C08,33,0.061013
Lebanon,LBN,2050,solar,R02C08,22,0.110712
Lebanon,LBN,2050,wind,R02C08,33,0.061045
Lesotho,LSO,2030,solar,R04C07,13,0.016619
Lesotho,LSO,2030,solar,R05C07,44,0.103442
Lesotho,LSO,2030,wind,R04C07,45,0.330557
Lesotho,LSO,2040,solar,R04C07,53,0.277233
Lesotho,LSO,2040,solar,R05C07,44,1.198149
Lesotho,LSO,2040,wind,R04C07,61,0.338879
Lesotho,LSO,2050,solar,R04C07,53,0.283824
Lesotho,LSO,2050,solar,R05C07,44,1.199259
Lesotho,LSO,2050,wind,R04C07,61,0.360162
Liberia,LBR,2030,solar,R03C06,93,0.246364
Liberia,LBR,2030,wind,R03C06,77,0.128637
Liberia,LBR,2040,solar,R03C06,93,0.247575
Liberia,LBR,2040,wind,R03C06,153,0.340148
Liberia,LBR,2050,solar,R03C06,94,0.255759
Liberia,LBR,2050,wind,R03C06,153,0.357075
Libya,LBY,2030,solar,R02C07,570,6.345151
Libya,LBY,2030,solar,R03C07,808,8.419242
Libya,LBY,2030,wind,R02C07,135,0.631881
Libya,LBY,2030,wind,R03C07,113,0.746758
Libya,LBY,2040,solar,R02C07,849,9.388155
Libya,LBY,2040,solar,R03C07,856,13.269935
Libya,LBY,2040,wind,R02C07,245,3.007887
Libya,LBY,2040,wind,R03C07,401,3.880314
Libya,LBY,2050,solar,R02C07,849,9.594229
Libya,LBY,2050,solar,R03C07,856,13.835091
Libya,LBY,2050,wind,R02C07,245,3.148281
Libya,LBY,2050,wind,R03C07,401,3.969453
Lithuania,LTU,2030,solar,R02C07,5,0.011608
Lithuania,LTU,2030,wind,R02C07,15,0.156178
Lithuania,LTU,2040,solar,R02C07,242,0.473005
Lithuania,LTU,2040,wind,R02C07,115,0.330623
Lithuania,LTU,2050,solar,R02C07,372,2.372647
Lithuania,LTU,2050,wind,R02C07,115,0.34648
Luxembourg,LUX,2030,solar,R02C07,16,0.057609
Luxembourg,LUX,2030,wind,R02C07,13,0.029212
Luxembourg,LUX,2040,solar,R02C07,16,0.058036
Luxembourg,LUX,2040,wind,R02C07,30,0.156197
Luxembourg,LUX,2050,solar,R02C07,31,0.300546
Luxembourg,LUX,2050,wind,R02C07,30,0.397582
Madagascar,MDG,2030,solar,R04C08,46,0.455669
Madagascar,MDG,2030,wind,R04C08,63,0.12647
Madagascar,MDG,2040,solar,R04C08,47,0.459754
Madagascar,MDG,2040,wind,R04C08,268,1.625851
Madagascar,MDG,2050,solar,R04C08,47,0.461039
Madagascar,MDG,2050,wind,R04C08,268,1.675726
Malawi,MWI,2030,solar,R04C08,119,0.352905
Malawi,MWI,2030,wind,R04C08,238,0.46124
Malawi,MWI,2040,solar,R04C08,155,0.652844
Malawi,MWI,2040,wind,R04C08,266,3.117056
Malawi,MWI,2050,solar,R04C08,155,0.659749
Malawi,MWI,2050,wind,R04C08,266,3.177913
Malaysia,MYS,2030,solar,R03C10,310,1.896696
Malaysia,MYS,2030,wind,R03C10,240,2.420726
Malaysia,MYS,2040,solar,R03C10,415,2.126336
Malaysia,MYS,2040,wind,R03C10,270,2.737604
Malaysia,MYS,2050,solar,R03C10,415,2.191048
Malaysia,MYS,2050,wind,R03C10,270,2.823657
Mali,MLI,2030,solar,R03C06,589,11.124455
Mali,MLI,2030,wind,R03C06,347,2.931373
Mali,MLI,2040,solar,R03C06,733,12.21048
Mali,MLI,2040,wind,R03C06,498,8.815865
Mali,MLI,2050,solar,R03C06,733,12.431162
Mali,MLI,2050,wind,R03C06,498,9.041113
Mauritania,MRT,2030,solar,R03C06,179,5.935589
Mauritania,MRT,2030,wind,R03C06,106,0.689017
Mauritania,MRT,2040,solar,R03C06,249,6.479019
Mauritania,MRT,2040,wind,R03C06,136,1.169425
Mauritania,MRT,2050,solar,R03C06,249,6.539047
Mauritania,MRT,2050,wind,R03C06,136,1.189427
Mexico,MEX,2030,solar,R02C03,463,2.791193
Mexico,MEX,2030,solar,R03C03,2393,27.752098
Mexico,MEX,2030,solar,R03C04,100,1.180556
Mexico,MEX,2030,wind,R02C03,55,0.432251
Mexico,MEX,2030,wind,R03C03,1338,5.088484
Mexico,MEX,2030,wind,R03C04,3,0.012136
Mexico,MEX,2040,solar,R02C03,657,5.705628
Mexico,MEX,2040,solar,R03C03,3045,36.524474
Mexico,MEX,2040,solar,R03C04,288,2.269377
Mexico,MEX,2040,wind,R02C03,67,0.529906
Mexico,MEX,2040,wind,R03C03,2447,15.754096
Mexico,MEX,2040,wind,R03C04,93,0.145459
Mexico,MEX,2050,solar,R02C03,657,5.823241
Mexico,MEX,2050,solar,R03C03,3046,37.295978
Mexico,MEX,2050,solar,R03C04,288,2.3263
Mexico,MEX,2050,wind,R02C03,67,0.532389
Mexico,MEX,2050,wind,R03C03,2450,15.981485
Mexico,MEX,2050,wind,R03C04,93,0.146286
Moldova,MDA,2030,solar,R02C07,45,0.072821
Moldova,MDA,2040,solar,R02C07,95,0.231444
Moldova,MDA,2040,wind,R02C07,25,0.025601
Moldova,MDA,2050,solar,R02C07,95,0.247365
Moldova,MDA,2050,wind,R02C07,25,0.027374
Mongolia,MNG,2030,solar,R02C10,696,15.802222
Mongolia,MNG,2030,wind,R02C10,335,3.539036
Mongolia,MNG,2040,solar,R02C10,919,20.984523
Mongolia,MNG,2040,wind,R02C10,865,12.197578
Mongolia,MNG,2050,solar,R02C10,1432,116.982488
Mongolia,MNG,2050,wind,R02C10,865,59.455602
Montenegro,MNE,2040,wind,R02C07,23,0.243771
Montenegro,MNE,2050,solar,R02C07,87,0.324705
Montenegro,MNE,2050,wind,R02C07,23,0.261774
Morocco,MAR,2030,solar,R02C06,560,11.687167
Morocco,MAR,2030,solar,R03C06,155,4.433818
Morocco,MAR,2030,wind,R02C06,164,0.39207
Morocco,MAR,2030,wind,R03C06,29,0.837872
Morocco,MAR,2040,solar,R02C06,613,12.572726
Morocco,MAR,2040,solar,R03C06,216,4.713349
Morocco,MAR,2040,wind,R02C06,468,2.074079
Morocco,MAR,2040,wind,R03C06,90,1.039343
Morocco,MAR,2050,solar,R02C06,613,12.707996
Morocco,MAR,2050,solar,R03C06,216,4.815627
Morocco,MAR,2050,wind,R02C06,469,2.12899
Morocco,MAR,2050,wind,R03C06,90,1.062465
Mozambique,MOZ,2030,solar,R04C08,803,12.774121
Mozambique,MOZ,2030,wind,R04C08,241,1.512467
Mozambique,MOZ,2040,solar,R04C08,846,14.102541
Mozambique,MOZ,2040,wind,R04C08,499,5.500549
Mozambique,MOZ,2050,solar,R04C08,846,14.406242
Mozambique,MOZ,2050,wind,R04C08,499,5.537803
Myanmar,MMR,2030,solar,R03C10,278,1.972243
Myanmar,MMR,2030,wind,R03C10,355,1.229741
Myanmar,MMR,2040,solar,R03C10,604,3.145094
Myanmar,MMR,2040,wind,R03C10,726,5.15893
Myanmar,MMR,2050,solar,R03C10,605,3.216675
Myanmar,MMR,2050,wind,R03C10,726,5.176243
N. Cyprus,-99,2040,solar,R02C08,22,0.162327
N. Cyprus,-99,2050,solar,R02C08,22,0.162394
Namibia,NAM,2030,solar,R04C07,1329,19.871998
Namibia,NAM,2030,wind,R04C07,369,4.082097
Namibia,NAM,2040,solar,R04C07,1851,26.503912
Namibia,NAM,2040,wind,R04C07,588,7.622249
Namibia,NAM,2050,solar,R04C07,1851,26.967114
Namibia,NAM,2050,wind,R04C07,588,7.847326
Nepal,NPL,2030,solar,R03C09,29,0.067875
Nepal,NPL,2030,wind,R03C09,65,0.058927
Nepal,NPL,2040,solar,R03C09,68,0.255716
Nepal,NPL,2040,wind,R03C09,194,1.179785
Nepal,NPL,2050,solar,R03C09,68,0.262521
Nepal,NPL,2050,wind,R03C09,194,1.209355
Netherlands,NLD,2030,solar,R02C07,86,1.331128
Netherlands,NLD,2040,solar,R02C07,172,2.274383
Netherlands,NLD,2040,wind,R02C07,81,0.422278
Netherlands,NLD,2050,solar,R02C07,422,15.347381
Netherlands,NLD,2050,wind,R02C07,82,10.977532
New Caledonia,NCL,2040,wind,R04C12,44,0.121758
New Caledonia,NCL,2050,wind,R04C12,44,0.126601
New Zealand,NZL,2030,solar,R05C12,365,3.220128
New Zealand,NZL,2030,wind,R05C12,169,2.262519
New Zealand,NZL,2040,solar,R05C12,516,5.939913
New Zealand,NZL,2040,wind,R05C12,288,3.388005
New Zealand,NZL,2050,solar,R05C12,518,6.051172
New Zealand,NZL,2050,wind,R05C12,289,3.533378
Nicaragua,NIC,2030,solar,R03C04,83,0.418378
Nicaragua,NIC,2030,wind,R03C04,264,0.693204
Nicaragua,NIC,2040,solar,R03C04,83,0.422902
Nicaragua,NIC,2040,wind,R03C04,264,0.917466
Nicaragua,NIC,2050,solar,R03C04,83,0.423869
Nicaragua,NIC,2050,wind,R03C04,264,0.94403
Niger,NER,2030,solar,R03C07,324,7.736736
Niger,NER,2030,wind,R03C07,244,0.519593
Niger,NER,2040,solar,R03C07,396,10.365397
Niger,NER,2040,wind,R03C07,314,1.154878
Niger,NER,2050,solar,R03C07,396,10.682903
Niger,NER,2050,wind,R03C07,314,1.178214
Nigeria,NGA,2030,solar,R03C07,1288,5.888995
Nigeria,NGA,2030,wind,R03C07,1280,5.352029
Nigeria,NGA,2040,solar,R03C07,1718,10.403102
Nigeria,NGA,2040,wind,R03C07,1836,8.85628
Nigeria,NGA,2050,solar,R03C07,1719,10.602464
Nigeria,NGA,2050,wind,R03C07,1837,8.994449
North Korea,PRK,2040,wind,R02C11,238,0.867345
North Korea,PRK,2050,wind,R02C11,238,0.914966
North Macedonia,MKD,2030,solar,R02C07,8,0.003295
North Macedonia,MKD,2040,solar,R02C07,8,0.003295
North Macedonia,MKD,2050,solar,R02C07,147,0.559746
Norway,-99,2030,solar,R01C07,94,0.113231
Norway,-99,2040,solar,R01C07,94,0.114674
Norway,-99,2050,solar,R01C07,257,0.78775
Norway,-99,2050,solar,R02C07,59,0.096058
Oman,OMN,2030,solar,R03C08,480,8.087198
Oman,OMN,2030,wind,R03C08,66,0.931434
Oman,OMN,2040,solar,R03C08,751,10.13081
Oman,OMN,2040,wind,R03C08,295,3.479793
Oman,OMN,2050,solar,R03C08,751,10.365894
Oman,OMN,2050,wind,R03C08,296,3.615732
Pakistan,PAK,2030,solar,R02C09,732,7.16249
Pakistan,PAK,2030,solar,R03C09,624,11.690253
Pakistan,PAK,2030,wind,R02C09,384,0.76554
Pakistan,PAK,2030,wind,R03C09,283,0.881916
Pakistan,PAK,2040,solar,R02C09,936,8.204975
Pakistan,PAK,2040,solar,R03C09,928,15.279871
Pakistan,PAK,2040,wind,R02C09,514,1.510288
Pakistan,PAK,2040,wind,R03C09,632,2.63509
Pakistan,PAK,2050,solar,R02C09,936,8.548053
Pakistan,PAK,2050,solar,R03C09,929,15.814235
Pakistan,PAK,2050,wind,R02C09,515,1.542036
Pakistan,PAK,2050,wind,R03C09,632,2.710225
Palestine,PSE,2030,wind,R02C08,19,0.038131
Palestine,PSE,2040,wind,R02C08,19,0.05965
Palestine,PSE,2050,wind,R02C08,19,0.059755
Panama,PAN,2030,wind,R03C04,117,1.291136
Panama,PAN,2040,wind,R03C04,117,1.326903
Panama,PAN,2050,wind,R03C04,117,1.334004
Papua New Guinea,PNG,2030,solar,R04C11,75,0.606751
Papua New Guinea,PNG,2040,solar,R04C11,96,0.792247
Papua New Guinea,PNG,2040,wind,R04C11,50,0.237993
Papua New Guinea,PNG,2050,solar,R04C11,96,0.815526
Papua New Guinea,PNG,2050,wind,R04C11,50,0.238291
Paraguay,PRY,2030,solar,R04C04,73,2.382398
Paraguay,PRY,2030,solar,R04C05,633,5.505189
Paraguay,PRY,2030,wind,R04C04,73,0.113966
Paraguay,PRY,2030,wind,R04C05,188,1.041838
Paraguay,PRY,2040,solar,R04C04,84,2.88331
Paraguay,PRY,2040,solar,R04C05,781,7.738021
Paraguay,PRY,2040,wind,R04C04,73,0.201838
Paraguay,PRY,2040,wind,R04C05,286,1.90865
Paraguay,PRY,2050,solar,R04C04,84,3.002561
Paraguay,PRY,2050,solar,R04C05,781,7.865868
Paraguay,PRY,2050,wind,R04C04,73,0.202099
Paraguay,PRY,2050,wind,R04C05,286,1.94023
Peru,PER,2030,solar,R04C04,322,1.728782
Peru,PER,2030,wind,R04C04,205,0.801564
Peru,PER,2040,solar,R04C04,538,3.707567
Peru,PER,2040,wind,R04C04,339,3.087088
Peru,PER,2050,solar,R04C04,539,3.888028
Peru,PER,2050,wind,R04C04,340,3.170524
Philippines,PHL,2030,solar,R03C11,239,1.906785
Philippines,PHL,2030,wind,R03C11,38,1.205432
Philippines,PHL,2040,solar,R03C11,239,2.077019
Philippines,PHL,2040,wind,R03C10,21,0.22036
Philippines,PHL,2040,wind,R03C11,153,2.776832
Philippines,PHL,2050,solar,R03C11,239,2.090358
Philippines,PHL,2050,wind,R03C10,22,0.221222
Philippines,PHL,2050,wind,R03C11,156,2.800419
Poland,POL,2030,solar,R02C07,262,0.892906
Poland,POL,2030,wind,R02C07,315,0.417166
Poland,POL,2040,solar,R02C07,461,1.464442
Poland,POL,2040,wind,R02C07,601,3.391912
Poland,POL,2050,solar,R02C07,479,1.647299
Poland,POL,2050,wind,R02C07,602,3.419669
Portugal,PRT,2030,solar,R02C06,113,0.241248
Portugal,PRT,2040,solar,R02C06,113,0.24512
Portugal,PRT,2040,wind,R02C06,103,0.36377
Portugal,PRT,2050,solar,R02C06,832,5.527783
Portugal,PRT,2050,wind,R02C06,103,4.873333
Puerto Rico,PRI,2050,solar,R03C04,13,0.401622
Qatar,QAT,2030,solar,R03C08,11,0.108833
Qatar,QAT,2040,solar,R03C08,11,0.122199
Qatar,QAT,2040,wind,R03C08,1,0.004264
Qatar,QAT,2050,solar,R03C08,11,0.129445
Qatar,QAT,2050,wind,R03C08,1,0.004281
Romania,ROU,2030,solar,R02C07,178,0.443924
Romania,ROU,2030,wind,R02C07,22,0.200933
Romania,ROU,2040,solar,R02C07,259,0.721764
Romania,ROU,2040,wind,R02C07,578,4.518183
Romania,ROU,2050,solar,R02C07,259,0.754301
Romania,ROU,2050,wind,R02C07,578,4.545622
Russia,RUS,2030,solar,R01C08,106,0.120532
Russia,RUS,2030,solar,R02C07,98,0.113343
Russia,RUS,2030,solar,R02C08,2819,13.425135
Russia,RUS,2030,solar,R02C09,1122,3.236844
Russia,RUS,2030,solar,R02C10,195,0.910328
Russia,RUS,2030,solar,R02C11,340,2.239243
Russia,RUS,2030,wind,R01C08,10,0.01257
Russia,RUS,2030,wind,R02C07,133,0.778493
Russia,RUS,2030,wind,R02C08,2393,9.900691
Russia,RUS,2030,wind,R02C09,1249,5.584843
Russia,RUS,2030,wind,R02C10,374,2.366249
Russia,RUS,2030,wind,R02C11,187,1.88399
Russia,RUS,2040,solar,R01C08,106,0.1206
Russia,RUS,2040,solar,R02C07,202,0.290108
Russia,RUS,2040,solar,R02C08,3400,17.745731
Russia,RUS,2040,solar,R02C09,1538,4.269125
Russia,RUS,2040,solar,R02C10,321,1.628602
Russia,RUS,2040,solar,R02C11,464,3.02424
Russia,RUS,2040,wind,R01C08,20,0.095413
Russia,RUS,2040,wind,R02C07,198,0.868462
Russia,RUS,2040,wind,R02C08,5014,26.154571
Russia,RUS,2040,wind,R02C09,1958,11.151073
Russia,RUS,2040,wind,R02C10,822,5.552141
Russia,RUS,2040,wind,R02C11,360,3.212294
Russia,RUS,2050,solar,R01C08,106,0.124267
Russia,RUS,2050,solar,R02C07,202,0.313619
Russia,RUS,2050,solar,R02C08,3400,18.673029
Russia,RUS,2050,solar,R02C09,1538,4.401554
Russia,RUS,2050,solar,R02C10,321,3.74175
Russia,RUS,2050,solar,R02C11,464,6.681824
Russia,RUS,2050,wind,R01C08,20,0.095981
Russia,RUS,2050,wind,R02C07,198,0.874567
Russia,RUS,2050,wind,R02C08,5014,26.693516
Russia,RUS,2050,wind,R02C09,1958,11.273305
Russia,RUS,2050,wind,R02C10,822,5.666846
Russia,RUS,2050,wind,R02C11,360,3.28198
Rwanda,RWA,2040,solar,R04C08,32,0.183599
Rwanda,RWA,2050,solar,R04C08,32,0.183903
S. Sudan,SSD,2030,solar,R03C07,51,0.142143
S. Sudan,SSD,2030,solar,R03C08,30,0.969547
S. Sudan,SSD,2030,wind,R03C08,45,0.534202
S. Sudan,SSD,2040,solar,R03C07,59,0.858696
S. Sudan,SSD,2040,solar,R03C08,67,1.187508
S. Sudan,SSD,2040,wind,R03C08,88,0.992848
S. Sudan,SSD,2050,solar,R03C07,59,0.862176
S. Sudan,SSD,2050,solar,R03C08,67,1.284946
S. Sudan,SSD,2050,wind,R03C08,88,1.016974
Saudi Arabia,SAU,2030,solar,R02C08,87,3.549975
Saudi Arabia,SAU,2030,solar,R03C08,2621,49.021544
Saudi Arabia,SAU,2030,wind,R02C08,1,0.033823
Saudi Arabia,SAU,2030,wind,R03C08,637,5.296241
Saudi Arabia,SAU,2040,solar,R02C08,131,3.742707
Saudi Arabia,SAU,2040,solar,R03C08,3495,73.282263
Saudi Arabia,SAU,2040,wind,R02C08,1,0.033849
Saudi Arabia,SAU,2040,wind,R03C08,1394,15.070175
Saudi Arabia,SAU,2050,solar,R02C08,131,3.818179
