country,country_iso3,year,type,station_count,capacity_gw
Paraguay,PRY,2040,solar,865,10.621331
Paraguay,PRY,2040,wind,359,2.110488
Paraguay,PRY,2050,solar,865,10.868429
Paraguay,PRY,2050,wind,359,2.142329
Peru,PER,2030,solar,322,1.728782
Peru,PER,2030,wind,205,0.801564
Peru,PER,2040,solar,538,3.707567
Peru,PER,2040,wind,339,3.087088
Peru,PER,2050,solar,539,3.888028
Peru,PER,2050,wind,340,3.170524
Philippines,PHL,2030,solar,239,1.906785
Philippines,PHL,2030,wind,38,1.205432
Philippines,PHL,2040,solar,239,2.077019
Philippines,PHL,2040,wind,174,2.997192
Philippines,PHL,2050,solar,239,2.090358
Philippines,PHL,2050,wind,178,3.021641
Poland,POL,2030,solar,262,0.892906
Poland,POL,2030,wind,315,0.417166
Poland,POL,2040,solar,461,1.464442
Poland,POL,2040,wind,601,3.391912
Poland,POL,2050,solar,479,1.647299
Poland,POL,2050,wind,602,3.419669
Portugal,PRT,2030,solar,113,0.241248
Portugal,PRT,2040,solar,113,0.24512
Portugal,PRT,2040,wind,103,0.36377
Portugal,PRT,2050,solar,832,5.527783
Portugal,PRT,2050,wind,103,4.873333
Puerto Rico,PRI,2050,solar,13,0.401622
Qatar,QAT,2030,solar,11,0.108833
Qatar,QAT,2040,solar,11,0.122199
Qatar,QAT,2040,wind,1,0.004264
Qatar,QAT,2050,solar,11,0.129445
Qatar,QAT,2050,wind,1,0.004281
Romania,ROU,2030,solar,178,0.443924
Romania,ROU,2030,wind,22,0.200933
Romania,ROU,2040,solar,259,0.721764
Romania,ROU,2040,wind,578,4.518183
Romania,ROU,2050,solar,259,0.754301
Romania,ROU,2050,wind,578,4.545622
Russia,RUS,2030,solar,4680,20.045425
Russia,RUS,2030,wind,4346,20.526836
Russia,RUS,2040,solar,6031,27.078406
Russia,RUS,2040,wind,8372,47.033954
Russia,RUS,2050,solar,6031,33.936043
Russia,RUS,2050,wind,8372,47.886195
Rwanda,RWA,2040,solar,32,0.183599
Rwanda,RWA,2050,solar,32,0.183903
S. Sudan,SSD,2030,solar,81,1.11169
S. Sudan,SSD,2030,wind,45,0.534202
S. Sudan,SSD,2040,solar,126,2.046204
S. Sudan,SSD,2040,wind,88,0.992848
S. Sudan,SSD,2050,solar,126,2.147122
S. Sudan,SSD,2050,wind,88,1.016974
Saudi Arabia,SAU,2030,solar,2708,52.571519
Saudi Arabia,SAU,2030,wind,638,5.330064
Saudi Arabia,SAU,2040,solar,3626,77.02497
Saudi Arabia,SAU,2040,wind,1395,15.104024
Saudi Arabia,SAU,2050,solar,3626,78.973792
Saudi Arabia,SAU,2050,wind,1397,15.386461
Senegal,SEN,2030,solar,131,1.938152
Senegal,SEN,2030,wind,197,1.900097
Senegal,SEN,2040,solar,215,2.42656
Senegal,SEN,2040,wind,344,2.389087
Senegal,SEN,2050,solar,215,2.451813
Senegal,SEN,2050,wind,344,2.435259
Serbia,SRB,2030,solar,47,0.141936
Serbia,SRB,2030,wind,89,0.943487
Serbia,SRB,2040,solar,47,0.142112
Serbia,SRB,2040,wind,103,1.027153
Serbia,SRB,2050,solar,180,0.785938
Serbia,SRB,2050,wind,103,1.033838
Sierra Leone,SLE,2040,wind,40,0.77601
Sierra Leone,SLE,2050,wind,41,0.819069
Slovakia,SVK,2030,wind,78,0.161406
Slovakia,SVK,2040,solar,97,0.144551
Slovakia,SVK,2040,wind,78,0.162051
Slovakia,SVK,2050,solar,98,0.156962
Slovakia,SVK,2050,wind,78,0.168101
Slovenia,SVN,2030,wind,9,0.003826
Slovenia,SVN,2040,wind,9,0.003854
Slovenia,SVN,2050,wind,9,0.003874
Somaliland,-99,2030,solar,161,1.626625
Somaliland,-99,2030,wind,16,0.056983
Somaliland,-99,2040,solar,161,1.787843
Somaliland,-99,2040,wind,16,0.098593
Somaliland,-99,2050,solar,161,1.820863
Somaliland,-99,2050,wind,16,0.098819
South Africa,ZAF,2030,solar,3304,24.28553
South Africa,ZAF,2030,wind,846,5.224142
South Africa,ZAF,2040,solar,4717,42.646348
South Africa,ZAF,2040,wind,1944,9.814566
South Africa,ZAF,2050,solar,4719,43.579945
South Africa,ZAF,2050,wind,1944,10.00893
South Korea,KOR,2040,wind,60,0.424685
South Korea,KOR,2050,wind,60,0.452279
Spain,ESP,2030,solar,322,0.913066
Spain,ESP,2030,wind,514,1.300832
Spain,ESP,2040,solar,416,1.128369
Spain,ESP,2040,wind,804,3.450284
Spain,ESP,2050,solar,4195,35.342806
Spain,ESP,2050,wind,806,28.050389
Sri Lanka,LKA,2030,solar,26,0.201109
Sri Lanka,LKA,2030,wind,193,0.339414
Sri Lanka,LKA,2040,solar,27,0.201197
Sri Lanka,LKA,2040,wind,269,1.432828
Sri Lanka,LKA,2050,solar,27,0.201968
Sri Lanka,LKA,2050,wind,269,1.471888
Sudan,SDN,2030,solar,847,12.944232
Sudan,SDN,2030,wind,202,0.76922
Sudan,SDN,2040,solar,1060,16.660207
Sudan,SDN,2040,wind,766,5.055322
Sudan,SDN,2050,solar,1060,17.166839
Sudan,SDN,2050,wind,766,5.143577
Suriname,SUR,2030,solar,24,0.164777
Suriname,SUR,2040,solar,76,0.751318
Suriname,SUR,2050,solar,76,0.819747
Sweden,SWE,2030,wind,19,0.229713
Sweden,SWE,2040,wind,405,2.480214
Sweden,SWE,2050,solar,406,0.836037
Sweden,SWE,2050,wind,408,2.568163
Switzerland,CHE,2030,solar,42,0.091083
Switzerland,CHE,2030,wind,98,0.147437
Switzerland,CHE,2040,solar,42,0.098104
Switzerland,CHE,2040,wind,179,1.064033
Switzerland,CHE,2050,solar,327,2.755726
Switzerland,CHE,2050,wind,179,1.114049
Syria,SYR,2030,solar,340,2.301542
Syria,SYR,2030,wind,290,1.167434
Syria,SYR,2040,solar,564,3.970517
Syria,SYR,2040,wind,742,2.141006
Syria,SYR,2050,solar,566,4.122139
Syria,SYR,2050,wind,742,2.157835
Tajikistan,TJK,2030,wind,94,0.14627
Tajikistan,TJK,2040,solar,47,0.217462
Tajikistan,TJK,2040,wind,159,0.28704
Tajikistan,TJK,2050,solar,47,0.217624
Tajikistan,TJK,2050,wind,159,0.298091
Tanzania,TZA,2030,solar,728,6.327769
Tanzania,TZA,2030,wind,324,1.134389
Tanzania,TZA,2040,solar,877,8.543808
Tanzania,TZA,2040,wind,578,5.241342
Tanzania,TZA,2050,solar,877,8.620255
Tanzania,TZA,2050,wind,578,5.285172
Thailand,THA,2030,solar,572,2.529404
Thailand,THA,2030,wind,664,1.948754
Thailand,THA,2040,solar,792,2.932314
Thailand,THA,2040,wind,1212,6.033254
Thailand,THA,2050,solar,792,2.966242
Thailand,THA,2050,wind,1212,6.136287
Timor-Leste,TLS,2040,wind,36,0.460958
Timor-Leste,TLS,2050,wind,37,0.467584
Togo,TGO,2030,solar,134,1.397582
Togo,TGO,2030,wind,69,0.118712
Togo,TGO,2040,solar,205,1.718304
Togo,TGO,2040,wind,161,0.434744
Togo,TGO,2050,solar,205,1.826226
Togo,TGO,2050,wind,161,0.451241
Tunisia,TUN,2030,solar,159,2.410587
Tunisia,TUN,2030,wind,281,2.981771
Tunisia,TUN,2040,solar,310,2.925821
Tunisia,TUN,2040,wind,283,3.158278
Tunisia,TUN,2050,solar,310,2.993099
Tunisia,TUN,2050,wind,283,3.217675
Turkey,TUR,2030,solar,304,1.173472
Turkey,TUR,2030,wind,886,6.914651
Turkey,TUR,2040,solar,361,1.322517
Turkey,TUR,2040,wind,2108,12.656749
Turkey,TUR,2050,solar,409,1.556071
Turkey,TUR,2050,wind,2109,12.87553
Turkmenistan,TKM,2030,solar,954,11.159964
Turkmenistan,TKM,2030,wind,247,0.890679
Turkmenistan,TKM,2040,solar,955,12.074142
Turkmenistan,TKM,2040,wind,541,2.454648
Turkmenistan,TKM,2050,solar,955,12.251987
Turkmenistan,TKM,2050,wind,541,2.547979
Uganda,UGA,2030,solar,282,1.42558
Uganda,UGA,2030,wind,84,0.176403
Uganda,UGA,2040,solar,298,1.676027
Uganda,UGA,2040,wind,161,0.453298
Uganda,UGA,2050,solar,298,1.704951
Uganda,UGA,2050,wind,161,0.462035
Ukraine,UKR,2030,solar,475,1.117789
Ukraine,UKR,2030,wind,382,0.854452
Ukraine,UKR,2040,solar,777,1.688295
Ukraine,UKR,2040,wind,1274,4.492644
Ukraine,UKR,2050,solar,779,1.73482
Ukraine,UKR,2050,wind,1274,4.615585
United Arab Emirates,ARE,2030,solar,233,2.369926
United Arab Emirates,ARE,2040,solar,245,2.90052
United Arab Emirates,ARE,2040,wind,4,0.040793
United Arab Emirates,ARE,2050,solar,245,2.918192
United Arab Emirates,ARE,2050,wind,4,0.04468
United Kingdom,GBR,2030,solar,279,1.38913
United Kingdom,GBR,2030,wind,269,2.663451
United Kingdom,GBR,2040,solar,295,1.522959
United Kingdom,GBR,2040,wind,450,5.430782
United Kingdom,GBR,2050,solar,795,13.047904
United Kingdom,GBR,2050,wind,451,32.325178
United States of America,USA,2030,solar,15231,149.822213
United States of America,USA,2030,wind,6580,32.650409
United States of America,USA,2040,solar,20023,193.361882
United States of America,USA,2040,wind,16484,135.32964
United States of America,USA,2050,solar,20115,198.682258
United States of America,USA,2050,wind,16487,137.895732
Uruguay,URY,2030,solar,625,3.577686
Uruguay,URY,2030,wind,194,0.553305
Uruguay,URY,2040,solar,840,5.679132
Uruguay,URY,2040,wind,325,1.413206
Uruguay,URY,2050,solar,840,5.869128
Uruguay,URY,2050,wind,325,1.422694
Uzbekistan,UZB,2030,solar,462,8.409158
Uzbekistan,UZB,2030,wind,408,2.420616
Uzbekistan,UZB,2040,solar,617,11.832994
Uzbekistan,UZB,2040,wind,735,4.026077
Uzbekistan,UZB,2050,solar,617,11.95875
Uzbekistan,UZB,2050,wind,735,4.156966
Venezuela,VEN,2030,solar,1459,15.271713
Venezuela,VEN,2030,wind,385,2.297122
Venezuela,VEN,2040,solar,1877,18.320731
Venezuela,VEN,2040,wind,1063,5.927162
Venezuela,VEN,2050,solar,1877,18.616715
Venezuela,VEN,2050,wind,1063,6.089543
Vietnam,VNM,2030,solar,294,5.918687
Vietnam,VNM,2030,wind,240,1.240014
Vietnam,VNM,2040,solar,358,6.6128
Vietnam,VNM,2040,wind,683,3.242321
Vietnam,VNM,2050,solar,358,6.873149
Vietnam,VNM,2050,wind,688,3.385298
W. Sahara,ESH,2030,solar,3,0.289813
W. Sahara,ESH,2040,solar,3,0.290076
W. Sahara,ESH,2040,wind,8,0.355588
W. Sahara,ESH,2050,solar,3,0.297754
W. Sahara,ESH,2050,wind,8,0.364236
Yemen,YEM,2030,solar,430,8.031806
Yemen,YEM,2030,wind,126,0.677848
Yemen,YEM,2040,solar,485,9.99868
Yemen,YEM,2040,wind,134,0.970438
Yemen,YEM,2050,solar,485,10.1163
Yemen,YEM,2050,wind,134,0.986142
Zambia,ZMB,2030,solar,678,8.60069
Zambia,ZMB,2030,wind,403,2.331401
Zambia,ZMB,2040,solar,1002,11.286486
Zambia,ZMB,2040,wind,712,4.541807
Zambia,ZMB,2050,solar,1002,11.603986
Zambia,ZMB,2050,wind,712,4.664089
Zimbabwe,ZWE,2030,solar,322,4.755505
Zimbabwe,ZWE,2030,wind,401,0.701304
Zimbabwe,ZWE,2040,solar,537,6.167422
Zimbabwe,ZWE,2040,wind,822,4.569081
Zimbabwe,ZWE,2050,solar,537,6.425695
Zimbabwe,ZWE,2050,wind,822,4.634784
eSwatini,SWZ,2030,solar,8,0.013458
eSwatini,SWZ,2030,wind,99,1.593819
eSwatini,SWZ,2040,solar,8,0.013582
eSwatini,SWZ,2040,wind,104,1.663434
eSwatini,SWZ,2050,solar,8,0.014074
eSwatini,SWZ,2050,wind,104,1.665332
