country,country_iso3,year,type,patch_id,station_count,capacity_gw
Ethiopia,ETH,2040,solar,R03C08,2061,61.382806
Ethiopia,ETH,2040,wind,R03C08,2345,54.429276
Ethiopia,ETH,2050,solar,R03C08,2278,73.718195
Ethiopia,ETH,2050,wind,R03C08,3091,87.001035
France,-99,2030,solar,R02C06,760,8.077458
France,-99,2030,solar,R02C07,1873,12.150608
France,-99,2030,solar,R03C05,49,0.790756
France,-99,2030,wind,R02C06,573,8.94359
France,-99,2030,wind,R02C07,2140,21.994365
France,-99,2030,wind,R03C05,10,0.169455
France,-99,2040,solar,R02C06,1151,15.269944
France,-99,2040,solar,R02C07,4504,49.200651
France,-99,2040,solar,R03C05,89,1.36401
France,-99,2040,wind,R02C06,573,15.315339
France,-99,2040,wind,R02C07,2141,37.944319
France,-99,2040,wind,R03C05,10,0.320664
France,-99,2050,solar,R02C06,1151,15.269954
France,-99,2050,solar,R02C07,4504,49.200967
France,-99,2050,solar,R03C05,89,1.36401
France,-99,2050,wind,R02C06,799,25.464198
France,-99,2050,wind,R02C07,3468,70.696
France,-99,2050,wind,R03C05,10,0.329191
Gabon,GAB,2030,solar,R03C07,72,0.325009
Gabon,GAB,2030,solar,R04C07,159,1.609002
Gabon,GAB,2030,wind,R03C07,94,1.351097
Gabon,GAB,2030,wind,R04C07,202,4.284185
Gabon,GAB,2040,solar,R03C07,72,0.392507
Gabon,GAB,2040,solar,R04C07,160,2.705838
Gabon,GAB,2040,wind,R03C07,94,2.499157
Gabon,GAB,2040,wind,R04C07,202,7.287543
Gabon,GAB,2050,solar,R03C07,72,0.392507
Gabon,GAB,2050,solar,R04C07,210,3.936103
Gabon,GAB,2050,wind,R03C07,144,2.707319
Gabon,GAB,2050,wind,R04C07,271,11.373467
Gambia,GMB,2030,solar,R03C06,34,0.989876
Gambia,GMB,2030,wind,R03C06,62,0.33371
Gambia,GMB,2040,solar,R03C06,34,1.409031
Gambia,GMB,2040,wind,R03C06,62,0.595655
Gambia,GMB,2050,solar,R03C06,34,1.630464
Gambia,GMB,2050,wind,R03C06,62,0.900299
Georgia,GEO,2030,solar,R02C08,50,0.253978
Georgia,GEO,2030,wind,R02C08,234,4.039187
Georgia,GEO,2040,solar,R02C08,50,0.37424
Georgia,GEO,2040,wind,R02C08,234,7.090388
Georgia,GEO,2050,solar,R02C08,50,0.37424
Georgia,GEO,2050,wind,R02C08,436,8.905945
Germany,DEU,2030,solar,R02C07,2378,14.585001
Germany,DEU,2030,wind,R02C07,2609,25.618601
Germany,DEU,2040,solar,R02C07,4271,50.777614
Germany,DEU,2040,wind,R02C07,2609,45.706557
Germany,DEU,2050,solar,R02C07,4414,53.481162
Germany,DEU,2050,wind,R02C07,3503,94.704887
Ghana,GHA,2030,solar,R03C06,964,9.127896
Ghana,GHA,2030,solar,R03C07,221,4.493423
Ghana,GHA,2030,wind,R03C06,789,9.723093
Ghana,GHA,2030,wind,R03C07,165,0.886728
Ghana,GHA,2040,solar,R03C06,965,14.492988
Ghana,GHA,2040,solar,R03C07,221,7.078092
Ghana,GHA,2040,wind,R03C06,789,16.451617
Ghana,GHA,2040,wind,R03C07,165,1.521081
Ghana,GHA,2050,solar,R03C06,966,21.120123
Ghana,GHA,2050,solar,R03C07,221,7.101171
Ghana,GHA,2050,wind,R03C06,1137,25.859512
Ghana,GHA,2050,wind,R03C07,165,2.646748
Greece,GRC,2030,solar,R02C07,109,0.334062
Greece,GRC,2030,wind,R02C07,446,5.211054
Greece,GRC,2040,solar,R02C07,513,3.220022
Greece,GRC,2040,wind,R02C07,446,9.321015
Greece,GRC,2050,solar,R02C07,513,3.220022
Greece,GRC,2050,wind,R02C07,674,14.592405
Guatemala,GTM,2030,solar,R03C03,233,2.500095
Guatemala,GTM,2030,solar,R03C04,93,1.050816
Guatemala,GTM,2030,wind,R03C03,308,2.18289
Guatemala,GTM,2030,wind,R03C04,81,0.38061
Guatemala,GTM,2040,solar,R03C03,233,3.541357
Guatemala,GTM,2040,solar,R03C04,93,1.190015
Guatemala,GTM,2040,wind,R03C03,309,3.810339
Guatemala,GTM,2040,wind,R03C04,81,0.730773
Guatemala,GTM,2050,solar,R03C03,233,3.722541
Guatemala,GTM,2050,solar,R03C04,142,1.617155
Guatemala,GTM,2050,wind,R03C03,374,5.042386
Guatemala,GTM,2050,wind,R03C04,112,11.448165
Guinea,GIN,2030,solar,R03C06,863,5.899507
Guinea,GIN,2030,wind,R03C06,849,11.701416
Guinea,GIN,2040,solar,R03C06,863,9.216405
Guinea,GIN,2040,wind,R03C06,849,20.134267
Guinea,GIN,2050,solar,R03C06,994,19.145185
Guinea,GIN,2050,wind,R03C06,1113,30.039022
Guinea-Bissau,GNB,2030,solar,R03C06,20,0.219504
Guinea-Bissau,GNB,2030,wind,R03C06,42,0.200259
Guinea-Bissau,GNB,2040,solar,R03C06,20,0.252041
Guinea-Bissau,GNB,2040,wind,R03C06,42,0.341843
Guinea-Bissau,GNB,2050,solar,R03C06,20,0.252041
Guinea-Bissau,GNB,2050,wind,R03C06,42,0.498207
Guyana,GUY,2030,solar,R03C04,6,0.011751
Guyana,GUY,2030,solar,R03C05,111,1.332586
Guyana,GUY,2030,wind,R03C04,4,0.009672
Guyana,GUY,2030,wind,R03C05,36,0.180106
Guyana,GUY,2040,solar,R03C04,6,0.020022
Guyana,GUY,2040,solar,R03C05,111,2.363272
Guyana,GUY,2040,wind,R03C04,4,0.017311
Guyana,GUY,2040,wind,R03C05,36,0.337496
Guyana,GUY,2050,solar,R03C04,24,0.212327
Guyana,GUY,2050,solar,R03C05,126,5.222694
Guyana,GUY,2050,wind,R03C04,4,0.023442
Guyana,GUY,2050,wind,R03C05,36,0.694655
Haiti,HTI,2030,solar,R03C04,136,3.009205
Haiti,HTI,2030,wind,R03C04,52,0.164418
Haiti,HTI,2040,solar,R03C04,138,3.407864
Haiti,HTI,2040,wind,R03C04,52,0.298744
Haiti,HTI,2050,solar,R03C04,138,3.518473
Haiti,HTI,2050,wind,R03C04,136,0.620079
Honduras,HND,2030,solar,R03C04,252,0.888786
Honduras,HND,2030,wind,R03C04,199,2.389661
Honduras,HND,2040,solar,R03C04,257,1.354348
Honduras,HND,2040,wind,R03C04,199,4.423877
Honduras,HND,2050,solar,R03C04,428,2.199018
Honduras,HND,2050,wind,R03C04,402,5.621572
Hungary,HUN,2030,solar,R02C07,620,2.848979
Hungary,HUN,2030,wind,R02C07,692,11.926254
Hungary,HUN,2040,solar,R02C07,624,4.746674
Hungary,HUN,2040,wind,R02C07,692,22.153252
Hungary,HUN,2050,solar,R02C07,682,7.27484
Hungary,HUN,2050,wind,R02C07,1043,47.233107
Iceland,ISL,2030,solar,R01C06,123,0.567658
Iceland,ISL,2040,solar,R01C06,123,0.684364
Iceland,ISL,2050,solar,R01C06,143,0.802157
India,IND,2030,solar,R02C09,387,2.558601
India,IND,2030,solar,R03C09,11465,142.646593
India,IND,2030,solar,R03C10,525,3.796548
India,IND,2030,wind,R02C09,471,7.029289
India,IND,2030,wind,R03C09,16008,281.835099
India,IND,2030,wind,R03C10,1135,12.380208
India,IND,2040,solar,R02C09,387,3.819458
India,IND,2040,solar,R03C09,11537,206.481471
India,IND,2040,solar,R03C10,527,5.875411
India,IND,2040,wind,R02C09,471,12.464211
India,IND,2040,wind,R03C09,16008,491.512316
India,IND,2040,wind,R03C10,1135,21.388828
India,IND,2050,solar,R02C09,472,4.741899
India,IND,2050,solar,R03C09,13669,247.495876
India,IND,2050,solar,R03C10,541,6.451067
India,IND,2050,wind,R02C09,556,17.407075
India,IND,2050,wind,R03C09,19570,704.834698
India,IND,2050,wind,R03C10,1439,26.303621
Indonesia,IDN,2030,solar,R03C10,919,6.13998
Indonesia,IDN,2030,solar,R04C10,2409,32.503079
Indonesia,IDN,2030,solar,R04C11,145,0.642559
Indonesia,IDN,2030,wind,R03C10,1093,7.89008
Indonesia,IDN,2030,wind,R03C11,19,0.319727
Indonesia,IDN,2030,wind,R04C10,2211,26.350224
Indonesia,IDN,2030,wind,R04C11,167,6.952876
Indonesia,IDN,2040,solar,R03C10,922,9.322617
Indonesia,IDN,2040,solar,R04C10,2418,49.246233
Indonesia,IDN,2040,solar,R04C11,145,0.810511
Indonesia,IDN,2040,wind,R03C10,1093,13.842566
Indonesia,IDN,2040,wind,R03C11,19,0.550525
Indonesia,IDN,2040,wind,R04C10,2213,47.560485
Indonesia,IDN,2040,wind,R04C11,168,11.850215
Indonesia,IDN,2050,solar,R03C10,1227,16.359812
Indonesia,IDN,2050,solar,R04C10,2886,61.547326
Indonesia,IDN,2050,solar,R04C11,235,1.521351
Indonesia,IDN,2050,wind,R03C10,1655,43.554698
Indonesia,IDN,2050,wind,R03C11,127,6.744516
Indonesia,IDN,2050,wind,R04C10,3535,86.775607
Indonesia,IDN,2050,wind,R04C11,432,27.621376
Iran,IRN,2030,solar,R02C08,5144,164.361445
Iran,IRN,2030,solar,R02C09,559,22.026041
Iran,IRN,2030,solar,R03C08,2183,62.9034
Iran,IRN,2030,solar,R03C09,788,33.138215
Iran,IRN,2030,wind,R02C08,5214,100.613258
Iran,IRN,2030,wind,R02C09,445,15.993952
Iran,IRN,2030,wind,R03C08,1440,8.293039
Iran,IRN,2030,wind,R03C09,799,11.339308
Iran,IRN,2040,solar,R02C08,5155,249.153288
Iran,IRN,2040,solar,R02C09,559,32.197986
Iran,IRN,2040,solar,R03C08,2184,94.260998
Iran,IRN,2040,solar,R03C09,792,50.145958
Iran,IRN,2040,wind,R02C08,5214,175.752005
Iran,IRN,2040,wind,R02C09,445,28.487857
Iran,IRN,2040,wind,R03C08,1440,14.987105
Iran,IRN,2040,wind,R03C09,800,20.011011
Iran,IRN,2050,solar,R02C08,5539,294.792298
Iran,IRN,2050,solar,R02C09,560,36.217826
Iran,IRN,2050,solar,R03C08,2269,115.825378
Iran,IRN,2050,solar,R03C09,793,61.911391
Iran,IRN,2050,wind,R02C08,6573,301.517721
Iran,IRN,2050,wind,R02C09,511,58.357166
Iran,IRN,2050,wind,R03C08,1745,36.723124
Iran,IRN,2050,wind,R03C09,865,27.110841
Iraq,IRQ,2030,solar,R02C08,1846,30.706787
Iraq,IRQ,2030,solar,R03C08,6,0.124283
Iraq,IRQ,2030,wind,R02C08,1237,14.162161
Iraq,IRQ,2030,wind,R03C08,5,0.016393
Iraq,IRQ,2040,solar,R02C08,1849,55.419435
Iraq,IRQ,2040,solar,R03C08,6,0.244542
Iraq,IRQ,2040,wind,R02C08,1237,25.934103
Iraq,IRQ,2040,wind,R03C08,5,0.027721
Iraq,IRQ,2050,solar,R02C08,2080,89.056721
Iraq,IRQ,2050,solar,R03C08,30,1.606962
Iraq,IRQ,2050,wind,R02C08,2099,81.373128
Iraq,IRQ,2050,wind,R03C08,17,0.278522
Ireland,IRL,2030,solar,R02C06,528,11.196084
Ireland,IRL,2030,wind,R02C06,482,2.384564
Ireland,IRL,2040,solar,R02C06,528,12.738224
Ireland,IRL,2040,wind,R02C06,482,4.193169
Ireland,IRL,2050,solar,R02C06,644,14.292459
Ireland,IRL,2050,wind,R02C06,548,5.44009
Israel,ISR,2030,solar,R02C08,171,1.656131
Israel,ISR,2030,solar,R03C08,7,0.484971
Israel,ISR,2030,wind,R02C08,125,1.682616
Israel,ISR,2030,wind,R03C08,7,0.03789
Israel,ISR,2040,solar,R02C08,171,2.736528
Israel,ISR,2040,solar,R03C08,7,0.732647
Israel,ISR,2040,wind,R02C08,125,3.009193
Israel,ISR,2040,wind,R03C08,7,0.066481
Israel,ISR,2050,solar,R02C08,201,6.877476
Israel,ISR,2050,solar,R03C08,7,0.732975
Israel,ISR,2050,wind,R02C08,196,5.538449
Israel,ISR,2050,wind,R03C08,7,0.078843
Italy,ITA,2030,solar,R02C07,754,5.484693
Italy,ITA,2030,wind,R02C07,988,12.532412
Italy,ITA,2040,solar,R02C07,1744,18.963435
Italy,ITA,2040,wind,R02C07,989,22.635471
Italy,ITA,2050,solar,R02C07,1744,18.971099
Italy,ITA,2050,wind,R02C07,1965,43.610394
Jamaica,JAM,2030,wind,R03C04,6,0.170911
Jamaica,JAM,2040,wind,R03C04,6,0.320119
Jamaica,JAM,2050,wind,R03C04,19,0.784555
Japan,JPN,2030,solar,R02C11,877,12.873931
Japan,JPN,2030,wind,R02C11,756,13.435661
Japan,JPN,2040,solar,R02C11,879,19.137308
Japan,JPN,2040,wind,R02C11,758,24.002277
Japan,JPN,2050,solar,R02C11,1017,23.803909
Japan,JPN,2050,wind,R02C11,1421,35.612614
Jordan,JOR,2030,solar,R02C08,373,7.241485
Jordan,JOR,2030,solar,R03C08,75,2.61121
Jordan,JOR,2030,wind,R02C08,175,3.502081
Jordan,JOR,2030,wind,R03C08,49,0.2804
Jordan,JOR,2040,solar,R02C08,374,13.461438
Jordan,JOR,2040,solar,R03C08,75,4.868459
Jordan,JOR,2040,wind,R02C08,175,6.441503
Jordan,JOR,2040,wind,R03C08,49,0.499594
Jordan,JOR,2050,solar,R02C08,442,23.60553
Jordan,JOR,2050,solar,R03C08,75,4.953866
Jordan,JOR,2050,wind,R02C08,450,30.182284
Jordan,JOR,2050,wind,R03C08,75,1.001988
Kazakhstan,KAZ,2030,solar,R02C08,1960,37.28465
Kazakhstan,KAZ,2030,solar,R02C09,6415,122.803836
Kazakhstan,KAZ,2030,wind,R02C08,1729,47.661164
Kazakhstan,KAZ,2030,wind,R02C09,6612,112.25625
Kazakhstan,KAZ,2040,solar,R02C08,1961,57.203154
Kazakhstan,KAZ,2040,solar,R02C09,6420,180.406981
Kazakhstan,KAZ,2040,wind,R02C08,1729,84.390908
Kazakhstan,KAZ,2040,wind,R02C09,6768,201.401269
Kazakhstan,KAZ,2050,solar,R02C08,2315,77.673445
Kazakhstan,KAZ,2050,solar,R02C09,7767,225.68187
Kazakhstan,KAZ,2050,wind,R02C08,2738,170.50364
Kazakhstan,KAZ,2050,wind,R02C09,8873,386.332007
Kenya,KEN,2030,solar,R03C08,509,10.593609
Kenya,KEN,2030,solar,R04C08,825,8.047232
Kenya,KEN,2030,wind,R03C08,422,3.164287
Kenya,KEN,2030,wind,R04C08,708,4.446763
Kenya,KEN,2040,solar,R03C08,515,17.63468
Kenya,KEN,2040,solar,R04C08,829,12.596944
Kenya,KEN,2040,wind,R03C08,422,5.550535
Kenya,KEN,2040,wind,R04C08,708,8.020317
Kenya,KEN,2050,solar,R03C08,641,25.834568
Kenya,KEN,2050,solar,R04C08,908,22.222745
Kenya,KEN,2050,wind,R03C08,711,10.148121
Kenya,KEN,2050,wind,R04C08,1083,19.228637
Kosovo,-99,2030,solar,R02C07,30,0.036834
Kosovo,-99,2030,wind,R02C07,50,1.369233
Kosovo,-99,2040,solar,R02C07,80,0.227348
Kosovo,-99,2040,wind,R02C07,50,2.403241
Kosovo,-99,2050,solar,R02C07,80,0.227349
Kosovo,-99,2050,wind,R02C07,109,2.713276
Kuwait,KWT,2030,solar,R02C08,5,0.089148
Kuwait,KWT,2030,solar,R03C08,96,3.807953
Kuwait,KWT,2030,wind,R02C08,5,0.016353
Kuwait,KWT,2030,wind,R03C08,56,0.176868
Kuwait,KWT,2040,solar,R02C08,5,0.176353
Kuwait,KWT,2040,solar,R03C08,96,7.36952
Kuwait,KWT,2040,wind,R02C08,5,0.027653
Kuwait,KWT,2040,wind,R03C08,56,0.299088
Kuwait,KWT,2050,solar,R02C08,5,0.245424
Kuwait,KWT,2050,solar,R03C08,105,8.80102
Kuwait,KWT,2050,wind,R02C08,5,0.033326
Kuwait,KWT,2050,wind,R03C08,99,1.812652
Kyrgyzstan,KGZ,2030,solar,R02C09,201,1.793934
Kyrgyzstan,KGZ,2030,wind,R02C09,303,1.659655
Kyrgyzstan,KGZ,2040,solar,R02C09,201,2.548176
Kyrgyzstan,KGZ,2040,wind,R02C09,303,2.927007
Kyrgyzstan,KGZ,2050,solar,R02C09,208,2.611631
Kyrgyzstan,KGZ,2050,wind,R02C09,569,8.201253
Laos,LAO,2030,solar,R03C10,477,5.186455
Laos,LAO,2030,wind,R03C10,894,12.199213
Laos,LAO,2040,solar,R03C10,480,8.462036
Laos,LAO,2040,wind,R03C10,894,21.547881
Laos,LAO,2050,solar,R03C10,533,9.556258
Laos,LAO,2050,wind,R03C10,1062,29.462161
Latvia,LVA,2030,solar,R02C07,453,1.417665
Latvia,LVA,2030,wind,R02C07,532,1.319531
Latvia,LVA,2040,solar,R02C07,453,1.916952
Latvia,LVA,2040,wind,R02C07,532,2.325234
Latvia,LVA,2050,solar,R02C07,525,2.476148
Latvia,LVA,2050,wind,R02C07,644,4.908589
Lebanon,LBN,2030,solar,R02C08,29,0.031251
Lebanon,LBN,2040,solar,R02C08,30,0.057389
Lebanon,LBN,2050,solar,R02C08,30,0.079192
Lebanon,LBN,2050,wind,R02C08,8,0.014458
Lesotho,LSO,2030,solar,R04C07,13,0.087629
Lesotho,LSO,2030,solar,R05C07,44,0.527556
Lesotho,LSO,2030,wind,R04C07,16,0.018664
Lesotho,LSO,2040,solar,R04C07,13,0.157163
Lesotho,LSO,2040,solar,R05C07,44,0.946333
Lesotho,LSO,2040,wind,R04C07,16,0.029854
Lesotho,LSO,2050,solar,R04C07,51,0.300853
Lesotho,LSO,2050,solar,R05C07,44,1.008957
Lesotho,LSO,2050,wind,R04C07,63,0.254264
Liberia,LBR,2030,solar,R03C06,92,0.205034
Liberia,LBR,2030,wind,R03C06,212,4.115195
Liberia,LBR,2040,solar,R03C06,92,0.376805
Liberia,LBR,2040,wind,R03C06,212,7.446695
Liberia,LBR,2050,solar,R03C06,92,0.529835
Liberia,LBR,2050,wind,R03C06,289,10.580028
Libya,LBY,2030,solar,R02C07,1057,29.840779
Libya,LBY,2030,solar,R03C07,1188,32.567482
Libya,LBY,2030,wind,R02C07,554,6.403013
Libya,LBY,2030,wind,R03C07,405,7.783831
Libya,LBY,2040,solar,R02C07,1058,49.336848
Libya,LBY,2040,solar,R03C07,1247,48.84016
Libya,LBY,2040,wind,R02C07,554,11.810145
Libya,LBY,2040,wind,R03C07,405,14.875382
Libya,LBY,2050,solar,R02C07,1225,68.656963
Libya,LBY,2050,solar,R03C07,1423,78.313326
Libya,LBY,2050,wind,R02C07,1196,36.648908
Libya,LBY,2050,wind,R03C07,1132,49.506603
Lithuania,LTU,2030,solar,R02C07,197,0.443124
Lithuania,LTU,2030,wind,R02C07,523,5.11771
Lithuania,LTU,2040,solar,R02C07,197,0.648901
Lithuania,LTU,2040,wind,R02C07,523,9.368568
Lithuania,LTU,2050,solar,R02C07,227,0.710544
Lithuania,LTU,2050,wind,R02C07,826,15.424052
Luxembourg,LUX,2030,solar,R02C07,18,0.030866
Luxembourg,LUX,2030,wind,R02C07,14,0.06229
Luxembourg,LUX,2040,solar,R02C07,31,0.300544
Luxembourg,LUX,2040,wind,R02C07,14,0.112176
Luxembourg,LUX,2050,solar,R02C07,31,0.300545
Luxembourg,LUX,2050,wind,R02C07,15,0.246544
Madagascar,MDG,2030,solar,R04C08,22,0.240649
Madagascar,MDG,2030,wind,R04C08,290,5.300102
Madagascar,MDG,2040,solar,R04C08,23,0.478493
Madagascar,MDG,2040,wind,R04C08,291,10.293684
Madagascar,MDG,2050,solar,R04C08,58,0.87974
Madagascar,MDG,2050,wind,R04C08,472,15.421332
Malawi,MWI,2030,solar,R04C08,161,0.71602
Malawi,MWI,2030,wind,R04C08,532,4.523848
Malawi,MWI,2040,solar,R04C08,162,0.829716
Malawi,MWI,2040,wind,R04C08,532,7.983368
Malawi,MWI,2050,solar,R04C08,221,0.903677
Malawi,MWI,2050,wind,R04C08,706,14.677385
Malaysia,MYS,2030,solar,R03C10,688,7.89602
Malaysia,MYS,2030,wind,R03C10,765,9.209512
Malaysia,MYS,2040,solar,R03C10,690,11.886571
Malaysia,MYS,2040,wind,R03C10,766,15.309582
Malaysia,MYS,2050,solar,R03C10,878,15.153784
Malaysia,MYS,2050,wind,R03C10,953,28.256642
Mali,MLI,2030,solar,R03C06,1513,29.978194
Mali,MLI,2030,solar,R03C07,16,1.151638
Mali,MLI,2030,wind,R03C06,1125,24.042412
Mali,MLI,2030,wind,R03C07,1,0.017356
Mali,MLI,2040,solar,R03C06,1513,47.541791
Mali,MLI,2040,solar,R03C07,16,1.739487
Mali,MLI,2040,wind,R03C06,1125,43.285096
Mali,MLI,2040,wind,R03C07,1,0.03203
Mali,MLI,2050,solar,R03C06,1646,65.792381
Mali,MLI,2050,solar,R03C07,16,1.944253
Mali,MLI,2050,wind,R03C06,1467,64.644361
Mali,MLI,2050,wind,R03C07,1,0.033688
Mauritania,MRT,2030,solar,R03C06,380,11.274225
Mauritania,MRT,2030,wind,R03C06,156,1.45182
Mauritania,MRT,2040,solar,R03C06,380,18.659495
Mauritania,MRT,2040,wind,R03C06,156,2.539591
Mauritania,MRT,2050,solar,R03C06,452,23.09918
Mauritania,MRT,2050,wind,R03C06,332,19.696629
Mexico,MEX,2030,solar,R02C03,852,22.550719
Mexico,MEX,2030,solar,R03C03,5194,91.31584
Mexico,MEX,2030,solar,R03C04,622,6.698131
Mexico,MEX,2030,wind,R02C03,638,4.478087
Mexico,MEX,2030,wind,R03C03,5875,75.509334
Mexico,MEX,2030,wind,R03C04,159,0.521322
Mexico,MEX,2040,solar,R02C03,854,36.282928
Mexico,MEX,2040,solar,R03C03,5213,143.581498
Mexico,MEX,2040,solar,R03C04,622,9.349626
Mexico,MEX,2040,wind,R02C03,638,7.886896
Mexico,MEX,2040,wind,R03C03,5877,134.755579
Mexico,MEX,2040,wind,R03C04,159,0.947001
Mexico,MEX,2050,solar,R02C03,945,44.709982
Mexico,MEX,2050,solar,R03C03,6474,200.97881
Mexico,MEX,2050,solar,R03C04,695,10.701982
Mexico,MEX,2050,wind,R02C03,750,18.015211
Mexico,MEX,2050,wind,R03C03,8568,231.809232
Mexico,MEX,2050,wind,R03C04,362,3.883386
Moldova,MDA,2030,solar,R02C07,249,0.831176
Moldova,MDA,2030,wind,R02C07,295,3.525221
Moldova,MDA,2040,solar,R02C07,252,1.037528
Moldova,MDA,2040,wind,R02C07,295,6.470401
Moldova,MDA,2050,solar,R02C07,273,1.060854
Moldova,MDA,2050,wind,R02C07,384,11.581056
Mongolia,MNG,2030,solar,R02C10,2482,72.171629
Mongolia,MNG,2030,wind,R02C10,2360,49.819184
Mongolia,MNG,2040,solar,R02C10,2482,138.409578
Mongolia,MNG,2040,wind,R02C10,2360,89.999939
Mongolia,MNG,2050,solar,R02C10,2852,155.151212
Mongolia,MNG,2050,wind,R02C10,3532,170.245712
Montenegro,MNE,2030,solar,R02C07,18,0.010502
Montenegro,MNE,2040,solar,R02C07,84,0.305306
Montenegro,MNE,2050,solar,R02C07,84,0.305306
Montenegro,MNE,2050,wind,R02C07,108,0.178616
Morocco,MAR,2030,solar,R02C06,970,25.160434
Morocco,MAR,2030,solar,R03C06,463,16.136257
Morocco,MAR,2030,wind,R02C06,1511,15.086569
Morocco,MAR,2030,wind,R03C06,328,7.111647
Morocco,MAR,2040,solar,R02C06,972,35.436868
Morocco,MAR,2040,solar,R03C06,463,27.136074
Morocco,MAR,2040,wind,R02C06,1511,27.031671
Morocco,MAR,2040,wind,R03C06,328,13.021786
Morocco,MAR,2050,solar,R02C06,1486,54.364859
Morocco,MAR,2050,solar,R03C06,521,32.974887
Morocco,MAR,2050,wind,R02C06,1956,46.965904
Morocco,MAR,2050,wind,R03C06,396,25.871571
Mozambique,MOZ,2030,solar,R04C08,1620,25.029625
Mozambique,MOZ,2030,wind,R04C08,1315,14.650683
Mozambique,MOZ,2040,solar,R04C08,1621,39.753379
Mozambique,MOZ,2040,wind,R04C08,1315,25.920198
Mozambique,MOZ,2050,solar,R04C08,2204,63.993255
Mozambique,MOZ,2050,wind,R04C08,2222,50.641404
Myanmar,MMR,2030,solar,R03C10,1093,7.727642
Myanmar,MMR,2030,wind,R03C10,1796,30.477199
Myanmar,MMR,2040,solar,R03C10,1097,10.450612
Myanmar,MMR,2040,wind,R03C10,1800,52.939858
Myanmar,MMR,2050,solar,R03C10,1284,12.258184
Myanmar,MMR,2050,wind,R03C10,2843,90.815761
Namibia,NAM,2030,solar,R04C07,2222,42.86902
Namibia,NAM,2030,wind,R04C07,1318,18.191287
Namibia,NAM,2040,solar,R04C07,2222,71.759928
Namibia,NAM,2040,wind,R04C07,1318,32.491421
Namibia,NAM,2050,solar,R04C07,2550,106.148187
Namibia,NAM,2050,wind,R04C07,2139,74.694973
Nepal,NPL,2030,solar,R03C09,298,1.722104
Nepal,NPL,2030,wind,R03C09,385,7.983295
Nepal,NPL,2040,solar,R03C09,298,2.451009
Nepal,NPL,2040,wind,R03C09,385,13.939566
Nepal,NPL,2050,solar,R03C09,341,2.719689
Nepal,NPL,2050,wind,R03C09,417,20.042862
Netherlands,NLD,2030,solar,R02C07,210,3.991523
Netherlands,NLD,2030,wind,R02C07,49,0.831328
Netherlands,NLD,2040,solar,R02C07,422,15.347381
Netherlands,NLD,2040,wind,R02C07,49,1.576425
Netherlands,NLD,2050,solar,R02C07,422,15.347381
Netherlands,NLD,2050,wind,R02C07,159,6.333815
New Caledonia,NCL,2030,wind,R04C12,19,0.761202
New Caledonia,NCL,2040,wind,R04C12,19,1.424576
New Caledonia,NCL,2050,wind,R04C12,24,2.472287
New Zealand,NZL,2030,solar,R05C12,732,8.404744
New Zealand,NZL,2030,wind,R05C12,594,9.81257
New Zealand,NZL,2040,solar,R05C12,733,13.035078
New Zealand,NZL,2040,wind,R05C12,595,18.183799
New Zealand,NZL,2050,solar,R05C12,978,20.047791
New Zealand,NZL,2050,wind,R05C12,926,34.690477
Nicaragua,NIC,2030,solar,R03C04,411,2.271422
Nicaragua,NIC,2030,wind,R03C04,306,1.127219
Nicaragua,NIC,2040,solar,R03C04,412,3.677187
Nicaragua,NIC,2040,wind,R03C04,306,2.193543
Nicaragua,NIC,2050,solar,R03C04,412,4.385623
Nicaragua,NIC,2050,wind,R03C04,347,4.88808
Niger,NER,2030,solar,R03C07,755,19.729024
Niger,NER,2030,wind,R03C07,364,3.170336
Niger,NER,2040,solar,R03C07,755,33.533432
Niger,NER,2040,wind,R03C07,364,5.822054
Niger,NER,2050,solar,R03C07,857,52.229884
Niger,NER,2050,wind,R03C07,751,23.417663
Nigeria,NGA,2030,solar,R03C07,3306,33.262498
Nigeria,NGA,2030,wind,R03C07,3540,73.86751
Nigeria,NGA,2040,solar,R03C07,3310,54.725137
Nigeria,NGA,2040,wind,R03C07,3540,125.291389
Nigeria,NGA,2050,solar,R03C07,3930,83.887949
Nigeria,NGA,2050,wind,R03C07,4954,183.51799
North Korea,PRK,2030,solar,R02C11,37,0.34392
North Korea,PRK,2030,wind,R02C11,386,4.257279
North Korea,PRK,2040,solar,R02C11,37,0.382791
North Korea,PRK,2040,wind,R02C11,386,7.306584
North Korea,PRK,2050,solar,R02C11,61,0.393495
North Korea,PRK,2050,wind,R02C11,732,18.293229
North Macedonia,MKD,2030,solar,R02C07,139,0.429633
North Macedonia,MKD,2030,wind,R02C07,90,0.785221
North Macedonia,MKD,2040,solar,R02C07,147,0.559736
North Macedonia,MKD,2040,wind,R02C07,90,1.364249
North Macedonia,MKD,2050,solar,R02C07,147,0.559737
North Macedonia,MKD,2050,wind,R02C07,103,1.605932
Norway,-99,2030,solar,R01C07,372,1.384201
Norway,-99,2030,solar,R02C07,59,0.078758
Norway,-99,2030,wind,R01C07,17,0.015078
Norway,-99,2030,wind,R02C07,204,1.366217
Norway,-99,2040,solar,R01C07,376,2.034397
Norway,-99,2040,solar,R02C07,59,0.096058
Norway,-99,2040,wind,R01C07,17,0.027057
Norway,-99,2040,wind,R02C07,204,2.460966
Norway,-99,2050,solar,R01C07,656,3.007594
Norway,-99,2050,solar,R02C07,59,0.096058
